Province,Latitude,Longitude
จังหวัดอ่างทอง,14.6077,100.4926
จังหวัดอ่างทอง,14.5882,100.4941
จังหวัดอ่างทอง,14.5794,100.493
จังหวัดอ่างทอง,14.5686,100.4861
จังหวัดอ่างทอง,14.5678,100.4823
จังหวัดอ่างทอง,14.5644,100.4793
จังหวัดอ่างทอง,14.5497,100.4921
จังหวัดอ่างทอง,14.531,100.4924
จังหวัดอ่างทอง,14.5243,100.4985
จังหวัดอ่างทอง,14.5172,100.499
จังหวัดอ่างทอง,14.5146,100.4931
จังหวัดอ่างทอง,14.5117,100.4924
จังหวัดอ่างทอง,14.5012,100.5014
จังหวัดอ่างทอง,14.4897,100.4987
จังหวัดอ่างทอง,14.4655,100.4994
จังหวัดอ่างทอง,14.4591,100.5009
จังหวัดอ่างทอง,14.4579,100.4928
จังหวัดอ่างทอง,14.4494,100.4797
จังหวัดอ่างทอง,14.4449,100.4773
จังหวัดอ่างทอง,14.4377,100.4613
จังหวัดอ่างทอง,14.4407,100.4585
จังหวัดอ่างทอง,14.4366,100.4495
จังหวัดอ่างทอง,14.4362,100.4431
จังหวัดอ่างทอง,14.446,100.438
จังหวัดอ่างทอง,14.4432,100.4189
จังหวัดอ่างทอง,14.4692,100.4173
จังหวัดอ่างทอง,14.4787,100.4192
จังหวัดอ่างทอง,14.4889,100.4154
จังหวัดอ่างทอง,14.5004,100.4154
จังหวัดอ่างทอง,14.5045,100.4141
จังหวัดอ่างทอง,14.509,100.41
จังหวัดอ่างทอง,14.5057,100.4036
จังหวัดอ่างทอง,14.5072,100.4019
จังหวัดอ่างทอง,14.5062,100.4
จังหวัดอ่างทอง,14.508,100.3894
จังหวัดอ่างทอง,14.5069,100.3845
จังหวัดอ่างทอง,14.5058,100.3812
จังหวัดอ่างทอง,14.5012,100.3754
จังหวัดอ่างทอง,14.4996,100.3753
จังหวัดอ่างทอง,14.4979,100.3691
จังหวัดอ่างทอง,14.4977,100.3493
จังหวัดอ่างทอง,14.4923,100.3412
จังหวัดอ่างทอง,14.4919,100.3339
จังหวัดอ่างทอง,14.4877,100.3216
จังหวัดอ่างทอง,14.4882,100.3177
จังหวัดอ่างทอง,14.4935,100.3081
จังหวัดอ่างทอง,14.4964,100.2872
จังหวัดอ่างทอง,14.488,100.2822
จังหวัดอ่างทอง,14.4858,100.2791
จังหวัดอ่างทอง,14.4859,100.2744
จังหวัดอ่างทอง,14.4891,100.2664
จังหวัดอ่างทอง,14.4895,100.2588
จังหวัดอ่างทอง,14.4821,100.2561
จังหวัดอ่างทอง,14.4807,100.2542
จังหวัดอ่างทอง,14.4849,100.2507
จังหวัดอ่างทอง,14.4806,100.2424
จังหวัดอ่างทอง,14.4888,100.2326
จังหวัดอ่างทอง,14.496,100.2309
จังหวัดอ่างทอง,14.4985,100.2288
จังหวัดอ่างทอง,14.502,100.2294
จังหวัดอ่างทอง,14.5065,100.2265
จังหวัดอ่างทอง,14.5144,100.2139
จังหวัดอ่างทอง,14.5218,100.2076
จังหวัดอ่างทอง,14.532,100.2065
จังหวัดอ่างทอง,14.5383,100.2092
จังหวัดอ่างทอง,14.5552,100.1972
จังหวัดอ่างทอง,14.5652,100.1983
จังหวัดอ่างทอง,14.572,100.2085
จังหวัดอ่างทอง,14.5744,100.2107
จังหวัดอ่างทอง,14.5778,100.2112
จังหวัดอ่างทอง,14.5866,100.204
จังหวัดอ่างทอง,14.5956,100.2027
จังหวัดอ่างทอง,14.6031,100.199
จังหวัดอ่างทอง,14.6057,100.1955
จังหวัดอ่างทอง,14.6075,100.196
จังหวัดอ่างทอง,14.64,100.2268
จังหวัดอ่างทอง,14.6504,100.2316
จังหวัดอ่างทอง,14.6703,100.2224
จังหวัดอ่างทอง,14.6724,100.2207
จังหวัดอ่างทอง,14.6749,100.2135
จังหวัดอ่างทอง,14.6823,100.2094
จังหวัดอ่างทอง,14.6848,100.2101
จังหวัดอ่างทอง,14.6903,100.2161
จังหวัดอ่างทอง,14.6955,100.2168
จังหวัดอ่างทอง,14.7039,100.215
จังหวัดอ่างทอง,14.7146,100.217
จังหวัดอ่างทอง,14.7216,100.2163
จังหวัดอ่างทอง,14.7401,100.2068
จังหวัดอ่างทอง,14.7573,100.2084
จังหวัดอ่างทอง,14.7658,100.2124
จังหวัดอ่างทอง,14.7703,100.2128
จังหวัดอ่างทอง,14.7739,100.2097
จังหวัดอ่างทอง,14.7765,100.2114
จังหวัดอ่างทอง,14.7795,100.2236
จังหวัดอ่างทอง,14.7862,100.2284
จังหวัดอ่างทอง,14.7896,100.2285
จังหวัดอ่างทอง,14.7889,100.2308
จังหวัดอ่างทอง,14.7937,100.2368
จังหวัดอ่างทอง,14.797,100.2469
จังหวัดอ่างทอง,14.7949,100.2513
จังหวัดอ่างทอง,14.7945,100.2656
จังหวัดอ่างทอง,14.7969,100.2746
จังหวัดอ่างทอง,14.7902,100.2783
จังหวัดอ่างทอง,14.7839,100.292
จังหวัดอ่างทอง,14.7807,100.295
จังหวัดอ่างทอง,14.7871,100.2995
จังหวัดอ่างทอง,14.7883,100.3021
จังหวัดอ่างทอง,14.7864,100.3043
จังหวัดอ่างทอง,14.7874,100.3139
จังหวัดอ่างทอง,14.791,100.3152
จังหวัดอ่างทอง,14.7945,100.3113
จังหวัดอ่างทอง,14.7965,100.3131
จังหวัดอ่างทอง,14.8008,100.33
จังหวัดอ่างทอง,14.7933,100.3374
จังหวัดอ่างทอง,14.7881,100.3387
จังหวัดอ่างทอง,14.785,100.3438
จังหวัดอ่างทอง,14.7719,100.3421
จังหวัดอ่างทอง,14.768,100.3437
จังหวัดอ่างทอง,14.767,100.3512
จังหวัดอ่างทอง,14.7587,100.3547
จังหวัดอ่างทอง,14.7582,100.3566
จังหวัดอ่างทอง,14.7636,100.3646
จังหวัดอ่างทอง,14.7632,100.3702
จังหวัดอ่างทอง,14.754,100.3778
จังหวัดอ่างทอง,14.7412,100.3821
จังหวัดอ่างทอง,14.7422,100.3837
จังหวัดเชียงใหม่,13.6641,100.5193
จังหวัดเชียงใหม่,13.6341,100.5187
จังหวัดเชียงใหม่,13.627,100.5157
จังหวัดเชียงใหม่,13.6134,100.5174
จังหวัดเชียงใหม่,13.6044,100.5216
จังหวัดเชียงใหม่,13.6019,100.5145
จังหวัดเชียงใหม่,13.6028,100.513
จังหวัดเชียงใหม่,13.601,100.5124
จังหวัดเชียงใหม่,13.6006,100.5104
จังหวัดเชียงใหม่,13.6039,100.5055
จังหวัดเชียงใหม่,13.6024,100.502
จังหวัดเชียงใหม่,13.6029,100.4937
จังหวัดเชียงใหม่,13.607,100.4819
จังหวัดเชียงใหม่,13.5987,100.4753
จังหวัดเชียงใหม่,13.5941,100.4745
จังหวัดเชียงใหม่,13.5927,100.4708
จังหวัดเชียงใหม่,13.5951,100.4687
จังหวัดเชียงใหม่,13.6028,100.468
จังหวัดเชียงใหม่,13.6048,100.4647
จังหวัดเชียงใหม่,13.6043,100.4555
จังหวัดเชียงใหม่,13.5862,100.4479
จังหวัดเชียงใหม่,13.5549,100.4453
จังหวัดเชียงใหม่,13.5016,100.4532
จังหวัดเชียงใหม่,13.4994,100.4431
จังหวัดเชียงใหม่,13.4964,100.4369
จังหวัดเชียงใหม่,13.4972,100.4353
จังหวัดเชียงใหม่,13.4956,100.4303
